product_id,week_start_date,stock_on_hand,status
P095,2025-10-26,138,In Stock
P095,2025-11-02,127,In Stock
P095,2025-11-09,97,In Stock
P095,2025-11-16,84,In Stock
P095,2025-11-23,47,In Stock
P095,2025-11-30,280,In Stock
P095,2025-12-07,226,In Stock
P095,2025-12-14,181,In Stock
P095,2025-12-21,126,In Stock
P095,2025-12-28,80,In Stock
P096,2025-01-05,253,In Stock
P096,2025-01-12,225,In Stock
P096,2025-01-19,208,In Stock
P096,2025-01-26,175,In Stock
P096,2025-02-02,146,In Stock
P096,2025-02-09,131,In Stock
P096,2025-02-16,110,In Stock
P096,2025-02-23,263,In Stock
P096,2025-03-02,224,In Stock
P096,2025-03-09,192,In Stock
P096,2025-03-16,165,In Stock
P096,2025-03-23,129,In Stock
P096,2025-03-30,118,In Stock
P096,2025-04-06,277,In Stock
P096,2025-04-13,244,In Stock
P096,2025-04-20,225,In Stock
P096,2025-04-27,191,In Stock
P096,2025-05-04,153,In Stock
P096,2025-05-11,114,In Stock
P096,2025-05-18,102,In Stock
P096,2025-05-25,255,In Stock
P096,2025-06-01,207,In Stock
P096,2025-06-08,180,In Stock
P096,2025-06-15,135,In Stock
P096,2025-06-22,103,In Stock
P096,2025-06-29,263,In Stock
P096,2025-07-06,246,In Stock
P096,2025-07-13,232,In Stock
P096,2025-07-20,212,In Stock
P096,2025-07-27,193,In Stock
P096,2025-08-03,181,In Stock
P096,2025-08-10,145,In Stock
P096,2025-08-17,113,In Stock
P096,2025-08-24,282,In Stock
P096,2025-08-31,261,In Stock
P096,2025-09-07,246,In Stock
P096,2025-09-14,218,In Stock
P096,2025-09-21,193,In Stock
P096,2025-09-28,163,In Stock
P096,2025-10-05,131,In Stock
P096,2025-10-12,285,In Stock
P096,2025-10-19,247,In Stock
P096,2025-10-26,224,In Stock
P096,2025-11-02,187,In Stock
P096,2025-11-09,174,In Stock
P096,2025-11-16,147,In Stock
P096,2025-11-23,128,In Stock
P096,2025-11-30,101,In Stock
P096,2025-12-07,251,In Stock
P096,2025-12-14,201,In Stock
P096,2025-12-21,171,In Stock
P096,2025-12-28,153,In Stock
P097,2025-01-05,163,In Stock
P097,2025-01-12,148,In Stock
P097,2025-01-19,125,In Stock
P097,2025-01-26,114,In Stock
P097,2025-02-02,96,In Stock
P097,2025-02-09,58,In Stock
P097,2025-02-16,182,In Stock
P097,2025-02-23,168,In Stock
P097,2025-03-02,157,In Stock
P097,2025-03-09,129,In Stock
P097,2025-03-16,113,In Stock
P097,2025-03-23,97,In Stock
P097,2025-03-30,78,In Stock
P097,2025-04-06,52,In Stock
P097,2025-04-13,162,In Stock
P097,2025-04-20,139,In Stock
P097,2025-04-27,103,In Stock
P097,2025-05-04,83,In Stock
P097,2025-05-11,191,In Stock
P097,2025-05-18,162,In Stock
P097,2025-05-25,147,In Stock
P097,2025-06-01,125,In Stock
P097,2025-06-08,89,In Stock
P097,2025-06-15,184,In Stock
P097,2025-06-22,148,In Stock
P097,2025-06-29,106,In Stock
P097,2025-07-06,73,In Stock
P097,2025-07-13,185,In Stock
P097,2025-07-20,159,In Stock
P097,2025-07-27,126,In Stock
P097,2025-08-03,93,In Stock
P097,2025-08-10,66,In Stock
P097,2025-08-17,190,In Stock
P097,2025-08-24,172,In Stock
P097,2025-08-31,140,In Stock
P097,2025-09-07,107,In Stock
P097,2025-09-14,82,In Stock
P097,2025-09-21,55,In Stock
P097,2025-09-28,175,In Stock
P097,2025-10-05,150,In Stock
P097,2025-10-12,137,In Stock
P097,2025-10-19,105,In Stock
P097,2025-10-26,74,In Stock
P097,2025-11-02,58,In Stock
P097,2025-11-09,193,In Stock
P097,2025-11-16,160,In Stock
P097,2025-11-23,122,In Stock
P097,2025-11-30,90,In Stock
P097,2025-12-07,167,In Stock
P097,2025-12-14,115,In Stock
P097,2025-12-21,97,In Stock
P097,2025-12-28,67,In Stock
P098,2025-01-05,303,In Stock
P098,2025-01-12,286,In Stock
P098,2025-01-19,267,In Stock
P098,2025-01-26,257,In Stock
P098,2025-02-02,227,In Stock
P098,2025-02-09,193,In Stock
P098,2025-02-16,163,In Stock
P098,2025-02-23,125,In Stock
P098,2025-03-02,102,In Stock
P098,2025-03-09,79,In Stock
P098,2025-03-16,60,In Stock
P098,2025-03-23,234,In Stock
P098,2025-03-30,206,In Stock
P098,2025-04-06,172,In Stock
P098,2025-04-13,134,In Stock
P098,2025-04-20,109,In Stock
P098,2025-04-27,91,In Stock
P098,2025-05-04,62,In Stock
P098,2025-05-11,248,In Stock
P098,2025-05-18,219,In Stock
P098,2025-05-25,183,In Stock
P098,2025-06-01,161,In Stock
P098,2025-06-08,141,In Stock
P098,2025-06-15,115,In Stock
P098,2025-06-22,76,In Stock
P098,2025-06-29,57,In Stock
P098,2025-07-06,244,In Stock
P098,2025-07-13,216,In Stock
P098,2025-07-20,193,In Stock
P098,2025-07-27,169,In Stock
P098,2025-08-03,154,In Stock
P098,2025-08-10,116,In Stock
P098,2025-08-17,83,In Stock
P098,2025-08-24,64,In Stock
P098,2025-08-31,252,In Stock
P098,2025-09-07,227,In Stock
P098,2025-09-14,205,In Stock
P098,2025-09-21,185,In Stock
P098,2025-09-28,151,In Stock
P098,2025-10-05,139,In Stock
P098,2025-10-12,122,In Stock
P098,2025-10-19,85,In Stock
P098,2025-10-26,73,In Stock
P098,2025-11-02,62,In Stock
P098,2025-11-09,243,In Stock
P098,2025-11-16,220,In Stock
P098,2025-11-23,191,In Stock
P098,2025-11-30,153,In Stock
P098,2025-12-07,99,In Stock
P098,2025-12-14,255,In Stock
P098,2025-12-21,212,In Stock
P098,2025-12-28,191,In Stock
P099,2025-01-05,318,In Stock
P099,2025-01-12,289,In Stock
P099,2025-01-19,258,In Stock
P099,2025-01-26,247,In Stock
P099,2025-02-02,220,In Stock
P099,2025-02-09,210,In Stock
P099,2025-02-16,192,In Stock
P099,2025-02-23,180,In Stock
P099,2025-03-02,169,In Stock
P099,2025-03-09,156,In Stock
P099,2025-03-16,131,In Stock
P099,2025-03-23,100,In Stock
P099,2025-03-30,90,In Stock
P099,2025-04-06,72,In Stock
P099,2025-04-13,38,In Stock
P099,2025-04-20,201,In Stock
P099,2025-04-27,186,In Stock
P099,2025-05-04,157,In Stock
P099,2025-05-11,130,In Stock
P099,2025-05-18,105,In Stock
P099,2025-05-25,88,In Stock
P099,2025-06-01,47,In Stock
P099,2025-06-08,179,In Stock
P099,2025-06-15,129,In Stock
P099,2025-06-22,113,In Stock
P099,2025-06-29,98,In Stock
P099,2025-07-06,74,In Stock
P099,2025-07-13,59,In Stock
P099,2025-07-20,49,In Stock
P099,2025-07-27,202,In Stock
P099,2025-08-03,170,In Stock
P099,2025-08-10,150,In Stock
P099,2025-08-17,138,In Stock
P099,2025-08-24,99,In Stock
P099,2025-08-31,77,In Stock
P099,2025-09-07,51,In Stock
P099,2025-09-14,204,In Stock
P099,2025-09-21,169,In Stock
P099,2025-09-28,134,In Stock
P099,2025-10-05,111,In Stock
P099,2025-10-12,77,In Stock
P099,2025-10-19,61,In Stock
P099,2025-10-26,45,In Stock
P099,2025-11-02,202,In Stock
P099,2025-11-09,167,In Stock
P099,2025-11-16,134,In Stock
P099,2025-11-23,110,In Stock
P099,2025-11-30,89,In Stock
P099,2025-12-07,52,In Stock
P099,2025-12-14,202,In Stock
P099,2025-12-21,157,In Stock
P099,2025-12-28,125,In Stock
P100,2025-01-05,288,In Stock
P100,2025-01-12,255,In Stock
P100,2025-01-19,222,In Stock
P100,2025-01-26,184,In Stock
P100,2025-02-02,159,In Stock
P100,2025-02-09,145,In Stock
P100,2025-02-16,131,In Stock
P100,2025-02-23,102,In Stock
P100,2025-03-02,63,In Stock
P100,2025-03-09,164,In Stock
P100,2025-03-16,137,In Stock
P100,2025-03-23,110,In Stock
P100,2025-03-30,96,In Stock
P100,2025-04-06,76,In Stock
P100,2025-04-13,54,In Stock
P100,2025-04-20,173,In Stock
P100,2025-04-27,147,In Stock
P100,2025-05-04,113,In Stock
P100,2025-05-11,86,In Stock
P100,2025-05-18,63,In Stock
P100,2025-05-25,173,In Stock
P100,2025-06-01,144,In Stock
P100,2025-06-08,99,In Stock
P100,2025-06-15,64,In Stock
P100,2025-06-22,145,In Stock
P100,2025-06-29,108,In Stock
P100,2025-07-06,97,In Stock
P100,2025-07-13,81,In Stock
P100,2025-07-20,57,In Stock
P100,2025-07-27,151,In Stock
P100,2025-08-03,132,In Stock
P100,2025-08-10,108,In Stock
P100,2025-08-17,82,In Stock
P100,2025-08-24,62,In Stock
P100,2025-08-31,182,In Stock
P100,2025-09-07,146,In Stock
P100,2025-09-14,116,In Stock
P100,2025-09-21,89,In Stock
P100,2025-09-28,55,In Stock
P100,2025-10-05,173,In Stock
P100,2025-10-12,155,In Stock
P100,2025-10-19,119,In Stock
P100,2025-10-26,82,In Stock
P100,2025-11-02,56,In Stock
P100,2025-11-09,161,In Stock
P100,2025-11-16,135,In Stock
P100,2025-11-23,96,In Stock
P100,2025-11-30,71,In Stock
P100,2025-12-07,150,In Stock
P100,2025-12-14,89,In Stock
P100,2025-12-21,59,In Stock
P100,2025-12-28,133,In Stock
