review_id,customer_id,product_id,rating,review_text,review_date
REV02922,C2536,P011,2,Felt a bit flimsy and failed to meet expectations.,2025-09-08 19:17:27
REV02923,C2484,P030,5,Super fast shipping and top notch quality.,2025-09-05 12:58:37
REV02924,C0544,P008,5,Perfect. Highly recommend to everyone.,2025-08-14 20:28:40
REV02925,C4852,P079,4,Nice product. Would buy again.,2025-08-23 10:49:26
REV02926,C3761,P098,5,Absolutely fantastic! Exceeded my expectations.,2025-08-28 17:50:50
REV02927,C2985,P024,3,It is average. Nothing outstanding.,2025-08-20 17:00:22
REV02928,C4239,P071,4,Nice product. Would buy again.,2025-09-06 14:01:20
REV02929,C0206,P045,5,Really great value for money. Very happy!,2025-08-29 11:25:10
REV02930,C0690,P079,5,Incredible quality. Will definitely purchase again.,2025-08-16 17:52:43
REV02931,C2859,P011,5,Really great value for money. Very happy!,2025-09-02 18:22:22
REV02932,C0827,P072,5,Absolutely fantastic! Exceeded my expectations.,2025-08-30 17:11:03
REV02933,C1231,P090,5,Super fast shipping and top notch quality.,2025-08-26 16:06:42
REV02934,C2141,P065,5,Super fast shipping and top notch quality.,2025-09-10 10:03:27
REV02935,C0918,P070,3,Decent for the price but has minor issues.,2025-09-08 19:32:46
REV02936,C3316,P001,4,Satisfied with this. Pretty close to what I expected.,2025-08-27 20:03:36
REV02937,C2154,P034,2,Below average performance. Would not recommend.,2025-09-04 14:51:31
REV02938,C4553,P064,4,Overall positive experience. A solid product.,2025-08-28 16:38:30
REV02939,C2156,P011,3,It is average. Nothing outstanding.,2025-08-15 16:39:09
REV02940,C1221,P019,4,Satisfied with this. Pretty close to what I expected.,2025-08-24 16:46:20
REV02941,C0430,P081,1,Poor quality and horrible experience.,2025-08-26 15:19:12
REV02942,C2930,P033,5,Perfect. Highly recommend to everyone.,2025-08-26 10:49:32
REV02943,C4790,P004,1,Terrible! Broke within a couple of days.,2025-09-07 10:27:20
REV02944,C0027,P085,5,Really great value for money. Very happy!,2025-08-21 15:36:32
REV02945,C3618,P100,5,Really great value for money. Very happy!,2025-08-24 21:49:22
REV02946,C2032,P082,5,Perfect. Highly recommend to everyone.,2025-08-23 19:13:50
REV02947,C2330,P040,5,Absolutely fantastic! Exceeded my expectations.,2025-08-16 21:41:11
REV02948,C3476,P054,4,Nice product. Would buy again.,2025-08-30 10:58:58
REV02949,C1396,P091,2,Below average performance. Would not recommend.,2025-09-09 12:09:54
REV02950,C2627,P029,2,Below average performance. Would not recommend.,2025-08-15 12:13:44
REV02951,C4208,P043,4,Satisfied with this. Pretty close to what I expected.,2025-08-25 09:28:07
REV02952,C1151,P003,4,"Very good quality, matches description nicely.",2025-09-06 11:54:36
REV02953,C0451,P060,4,"Very good quality, matches description nicely.",2025-09-02 16:29:57
REV02954,C3953,P098,2,"Not as described, does not work very well.",2025-09-07 11:46:04
REV02955,C0154,P057,4,Nice product. Would buy again.,2025-09-05 16:47:57
REV02956,C3538,P015,3,It is average. Nothing outstanding.,2025-08-27 10:13:35
REV02957,C0713,P051,4,Overall positive experience. A solid product.,2025-09-02 16:45:03
REV02958,C0756,P090,5,Super fast shipping and top notch quality.,2025-08-26 17:51:16
REV02959,C0928,P007,5,Super fast shipping and top notch quality.,2025-09-03 20:40:00
REV02960,C2675,P095,3,"Works fine, but not quite as premium as pictured.",2025-08-26 17:37:30
REV02961,C2753,P012,4,Satisfied with this. Pretty close to what I expected.,2025-08-21 08:23:12
REV02962,C1134,P066,4,"Decent purchase, works well for its purpose.",2025-09-13 18:12:18
REV02963,C1827,P085,5,Perfect. Highly recommend to everyone.,2025-09-14 15:31:35
REV02964,C0101,P066,2,Expected more for this price. Quite cheap feeling.,2025-08-22 20:22:00
REV02965,C1778,P064,4,Nice product. Would buy again.,2025-08-31 11:00:15
REV02966,C4439,P021,4,"Very good quality, matches description nicely.",2025-08-26 20:08:17
REV02967,C4404,P012,3,"Standard product, performs as expected.",2025-09-02 21:54:21
REV02968,C1039,P024,2,Expected more for this price. Quite cheap feeling.,2025-09-12 13:15:35
REV02969,C1117,P035,5,Absolutely fantastic! Exceeded my expectations.,2025-09-12 10:59:51
REV02970,C0864,P051,5,Really great value for money. Very happy!,2025-08-24 17:06:46
REV02971,C0252,P030,4,"Decent purchase, works well for its purpose.",2025-08-24 13:46:45
REV02972,C0009,P064,5,Really great value for money. Very happy!,2025-08-23 09:51:28
REV02973,C0350,P064,3,"Works fine, but not quite as premium as pictured.",2025-08-18 09:53:28
REV02974,C0185,P082,5,Really great value for money. Very happy!,2025-08-25 18:02:39
REV02975,C4378,P097,5,Super fast shipping and top notch quality.,2025-08-31 08:24:47
REV02976,C3706,P037,5,Super fast shipping and top notch quality.,2025-09-03 17:57:13
REV02977,C4567,P027,3,"Works fine, but not quite as premium as pictured.",2025-08-24 11:30:41
REV02978,C2418,P096,5,Absolutely fantastic! Exceeded my expectations.,2025-09-10 12:47:45
REV02979,C4031,P017,5,Incredible quality. Will definitely purchase again.,2025-08-28 08:16:48
REV02980,C1331,P051,4,"Very good quality, matches description nicely.",2025-09-06 15:54:33
REV02981,C0848,P057,5,Really great value for money. Very happy!,2025-08-29 20:53:51
REV02982,C4526,P050,5,Really great value for money. Very happy!,2025-09-11 10:12:29
REV02983,C3242,P095,5,Super fast shipping and top notch quality.,2025-08-27 16:50:05
REV02984,C0219,P017,1,Poor quality and horrible experience.,2025-09-06 11:45:50
REV02985,C1486,P090,2,Expected more for this price. Quite cheap feeling.,2025-09-04 12:55:08
REV02986,C3440,P025,5,Really great value for money. Very happy!,2025-09-10 18:41:06
REV02987,C0807,P051,5,Super fast shipping and top notch quality.,2025-09-06 10:30:27
REV02988,C3742,P030,2,Disappointed. Quality is subpar.,2025-09-01 14:44:06
REV02989,C4969,P076,5,Incredible quality. Will definitely purchase again.,2025-08-21 10:04:25
REV02990,C3875,P007,5,Absolutely fantastic! Exceeded my expectations.,2025-08-28 18:18:36
REV02991,C0605,P071,4,Nice product. Would buy again.,2025-08-26 10:02:56
REV02992,C0490,P071,5,Really great value for money. Very happy!,2025-09-13 14:49:10
REV02993,C4954,P071,5,Really great value for money. Very happy!,2025-09-07 19:31:18
REV02994,C2914,P012,4,Nice product. Would buy again.,2025-08-27 19:20:44
REV02995,C3009,P026,5,Really great value for money. Very happy!,2025-09-11 09:53:14
REV02996,C3716,P090,1,Absolute garbage. Did not work at all.,2025-09-07 10:11:28
REV02997,C3362,P039,4,Overall positive experience. A solid product.,2025-08-25 12:56:50
REV02998,C2118,P062,5,Super fast shipping and top notch quality.,2025-09-12 15:23:59
REV02999,C1843,P088,4,"Decent purchase, works well for its purpose.",2025-09-15 19:19:54
REV03000,C4428,P064,5,Really great value for money. Very happy!,2025-08-28 18:44:41
REV03001,C1428,P071,4,Satisfied with this. Pretty close to what I expected.,2025-08-21 20:35:23
REV03002,C0659,P014,4,Satisfied with this. Pretty close to what I expected.,2025-08-24 17:28:32
REV03003,C2198,P069,5,Perfect. Highly recommend to everyone.,2025-09-07 18:21:01
REV03004,C3415,P017,5,Absolutely fantastic! Exceeded my expectations.,2025-09-09 16:24:34
REV03005,C0383,P051,4,"Very good quality, matches description nicely.",2025-09-14 21:04:42
REV03006,C4506,P074,5,Absolutely fantastic! Exceeded my expectations.,2025-08-20 14:29:08
REV03007,C1461,P090,2,"Not as described, does not work very well.",2025-08-23 11:25:48
REV03008,C3463,P030,1,Complete waste of money. Do not buy!,2025-09-05 10:13:48
REV03009,C3021,P054,4,"Decent purchase, works well for its purpose.",2025-09-15 17:15:58
REV03010,C3552,P085,3,"Standard product, performs as expected.",2025-09-11 11:28:57
REV03011,C3897,P026,1,Poor quality and horrible experience.,2025-09-12 14:50:59
REV03012,C0669,P070,5,Incredible quality. Will definitely purchase again.,2025-09-07 11:43:23
REV03013,C2936,P045,5,Perfect. Highly recommend to everyone.,2025-08-24 10:01:49
REV03014,C2640,P001,4,Satisfied with this. Pretty close to what I expected.,2025-09-03 12:23:26
REV03015,C2937,P076,4,"Decent purchase, works well for its purpose.",2025-08-24 16:28:17
REV03016,C0052,P099,4,"Decent purchase, works well for its purpose.",2025-09-05 19:21:44
REV03017,C0211,P090,3,Decent for the price but has minor issues.,2025-09-05 16:18:01
REV03018,C0453,P076,5,Really great value for money. Very happy!,2025-09-05 11:54:50
REV03019,C1778,P026,5,Really great value for money. Very happy!,2025-09-16 08:21:55
REV03020,C3752,P096,5,Absolutely fantastic! Exceeded my expectations.,2025-09-04 16:24:43
REV03021,C1916,P100,5,Incredible quality. Will definitely purchase again.,2025-09-13 10:51:07
REV03022,C2961,P014,3,"Works fine, but not quite as premium as pictured.",2025-09-10 12:02:01
REV03023,C4435,P065,3,It is average. Nothing outstanding.,2025-09-14 10:57:02
REV03024,C0095,P024,5,Incredible quality. Will definitely purchase again.,2025-09-12 18:48:18
REV03025,C3044,P005,5,Really great value for money. Very happy!,2025-08-22 08:00:53
REV03026,C1113,P061,3,Decent for the price but has minor issues.,2025-09-05 17:47:37
REV03027,C1680,P099,5,Absolutely fantastic! Exceeded my expectations.,2025-08-21 19:22:54
REV03028,C3572,P070,5,Really great value for money. Very happy!,2025-08-23 16:46:53
REV03029,C2296,P057,5,Perfect. Highly recommend to everyone.,2025-09-03 21:52:54
REV03030,C4047,P077,3,"Standard product, performs as expected.",2025-09-09 16:01:06
REV03031,C0737,P007,4,"Very good quality, matches description nicely.",2025-08-30 13:49:47
REV03032,C1456,P065,5,Super fast shipping and top notch quality.,2025-08-24 15:35:28
REV03033,C2262,P015,4,"Very good quality, matches description nicely.",2025-09-01 17:09:12
REV03034,C4830,P030,3,Decent for the price but has minor issues.,2025-08-23 12:48:54
REV03035,C3647,P003,3,Decent for the price but has minor issues.,2025-09-14 08:37:30
REV03036,C1624,P035,5,Absolutely fantastic! Exceeded my expectations.,2025-09-19 09:15:31
REV03037,C0242,P071,3,"Works fine, but not quite as premium as pictured.",2025-08-22 12:16:57
REV03038,C0203,P067,5,Incredible quality. Will definitely purchase again.,2025-08-27 12:04:16
REV03039,C4909,P064,3,"Works fine, but not quite as premium as pictured.",2025-09-01 17:49:03
REV03040,C3081,P061,4,"Very good quality, matches description nicely.",2025-09-08 13:08:20
REV03041,C3972,P031,4,Overall positive experience. A solid product.,2025-09-06 15:35:25
REV03042,C4502,P001,3,It is average. Nothing outstanding.,2025-09-20 18:53:28
REV03043,C0482,P045,2,Below average performance. Would not recommend.,2025-08-25 10:22:51
REV03044,C3315,P069,3,"Standard product, performs as expected.",2025-09-03 19:31:01
REV03045,C1887,P067,5,Super fast shipping and top notch quality.,2025-09-02 13:57:08
REV03046,C4461,P082,4,"Decent purchase, works well for its purpose.",2025-08-31 12:15:43
REV03047,C3509,P083,4,"Very good quality, matches description nicely.",2025-09-04 17:56:24
REV03048,C0469,P003,5,Incredible quality. Will definitely purchase again.,2025-09-08 15:30:27
REV03049,C2949,P006,4,"Decent purchase, works well for its purpose.",2025-09-12 20:37:57
REV03050,C0109,P082,5,Absolutely fantastic! Exceeded my expectations.,2025-09-04 15:18:42
REV03051,C2746,P003,4,"Very good quality, matches description nicely.",2025-09-10 16:53:50
REV03052,C3451,P017,5,Super fast shipping and top notch quality.,2025-09-03 17:48:09
REV03053,C4032,P073,2,Felt a bit flimsy and failed to meet expectations.,2025-09-07 16:43:35
REV03054,C1634,P051,5,Really great value for money. Very happy!,2025-08-31 14:27:05
REV03055,C0989,P082,1,Avoid this at all costs. Very cheap construction.,2025-09-11 10:32:38
REV03056,C3995,P013,4,"Very good quality, matches description nicely.",2025-09-18 14:39:24
REV03057,C3325,P096,5,Perfect. Highly recommend to everyone.,2025-08-25 16:33:32
REV03058,C1884,P014,5,Really great value for money. Very happy!,2025-09-09 15:15:04
REV03059,C4855,P072,4,Overall positive experience. A solid product.,2025-09-05 11:05:31
REV03060,C4326,P074,1,Complete waste of money. Do not buy!,2025-09-16 10:14:02
REV03061,C4342,P076,3,It is average. Nothing outstanding.,2025-08-27 15:13:45
REV03062,C1883,P070,4,Nice product. Would buy again.,2025-09-18 14:03:58
REV03063,C4341,P100,5,Really great value for money. Very happy!,2025-09-20 19:19:15
REV03064,C2721,P061,4,"Decent purchase, works well for its purpose.",2025-09-02 18:05:43
REV03065,C1282,P051,5,Incredible quality. Will definitely purchase again.,2025-09-10 19:39:12
REV03066,C0630,P065,5,Really great value for money. Very happy!,2025-09-09 08:13:55
REV03067,C2627,P012,1,Avoid this at all costs. Very cheap construction.,2025-09-01 17:08:44
REV03068,C0011,P082,5,Incredible quality. Will definitely purchase again.,2025-08-23 14:12:07
REV03069,C1623,P019,5,Absolutely fantastic! Exceeded my expectations.,2025-09-10 20:22:31
REV03070,C4193,P071,3,Decent for the price but has minor issues.,2025-09-03 14:34:27
REV03071,C4511,P065,1,Avoid this at all costs. Very cheap construction.,2025-09-02 20:06:41
REV03072,C0005,P062,4,Satisfied with this. Pretty close to what I expected.,2025-09-22 08:25:52
REV03073,C2910,P091,5,Absolutely fantastic! Exceeded my expectations.,2025-09-19 21:09:33
REV03074,C2665,P076,5,Perfect. Highly recommend to everyone.,2025-09-15 17:17:16
REV03075,C3431,P011,5,Perfect. Highly recommend to everyone.,2025-09-08 11:36:00
REV03076,C4959,P007,5,Perfect. Highly recommend to everyone.,2025-09-20 17:56:20
REV03077,C1912,P011,4,"Decent purchase, works well for its purpose.",2025-09-12 12:49:52
REV03078,C3164,P040,5,Super fast shipping and top notch quality.,2025-08-28 17:47:54
REV03079,C4983,P082,3,It is average. Nothing outstanding.,2025-09-06 16:41:15
REV03080,C2249,P066,4,Nice product. Would buy again.,2025-09-18 15:43:44
REV03081,C0077,P066,2,Below average performance. Would not recommend.,2025-08-31 16:38:36
REV03082,C1498,P045,3,"Works fine, but not quite as premium as pictured.",2025-09-18 11:32:20
REV03083,C0581,P026,3,"Standard product, performs as expected.",2025-09-22 15:08:47
REV03084,C1081,P065,5,Incredible quality. Will definitely purchase again.,2025-09-07 12:36:55
REV03085,C4010,P003,4,Satisfied with this. Pretty close to what I expected.,2025-08-29 21:21:15
REV03086,C0629,P009,4,"Decent purchase, works well for its purpose.",2025-09-16 13:33:13
REV03087,C3940,P076,2,Disappointed. Quality is subpar.,2025-08-28 18:03:01
REV03088,C0095,P076,4,"Very good quality, matches description nicely.",2025-09-02 12:09:36
REV03089,C1475,P065,4,Nice product. Would buy again.,2025-09-11 21:32:59
REV03090,C0630,P076,3,It is average. Nothing outstanding.,2025-09-03 17:15:58
REV03091,C4194,P066,4,"Very good quality, matches description nicely.",2025-09-10 11:01:06
REV03092,C1253,P069,3,"Works fine, but not quite as premium as pictured.",2025-09-06 19:39:56
REV03093,C2909,P014,2,Expected more for this price. Quite cheap feeling.,2025-09-23 08:48:57
REV03094,C2239,P051,5,Incredible quality. Will definitely purchase again.,2025-09-03 16:28:20
REV03095,C3951,P033,3,Okay product. Quality could be slightly better.,2025-09-04 20:26:10
REV03096,C3686,P021,4,Overall positive experience. A solid product.,2025-09-08 17:25:36
REV03097,C2227,P074,5,Really great value for money. Very happy!,2025-09-06 17:28:37
REV03098,C1572,P006,4,Satisfied with this. Pretty close to what I expected.,2025-09-24 19:59:51
REV03099,C2120,P014,5,Really great value for money. Very happy!,2025-09-15 15:02:09
REV03100,C4132,P069,2,"Not as described, does not work very well.",2025-08-28 19:27:05
REV03101,C3190,P052,4,Nice product. Would buy again.,2025-09-07 12:53:43
REV03102,C0058,P030,4,"Very good quality, matches description nicely.",2025-09-13 14:09:41
REV03103,C0076,P090,5,Absolutely fantastic! Exceeded my expectations.,2025-09-07 11:48:38
REV03104,C0210,P006,3,Decent for the price but has minor issues.,2025-09-14 09:08:14
REV03105,C0994,P066,5,Perfect. Highly recommend to everyone.,2025-09-16 17:55:36
REV03106,C2923,P011,2,Expected more for this price. Quite cheap feeling.,2025-09-01 08:59:29
REV03107,C4442,P072,4,Overall positive experience. A solid product.,2025-09-07 11:02:49
REV03108,C3761,P071,4,"Very good quality, matches description nicely.",2025-09-01 13:49:46
REV03109,C1800,P062,3,Okay product. Quality could be slightly better.,2025-09-16 08:47:01
REV03110,C4848,P064,4,Satisfied with this. Pretty close to what I expected.,2025-09-21 16:38:33
REV03111,C0163,P020,1,Terrible! Broke within a couple of days.,2025-09-07 15:34:11
REV03112,C2670,P023,2,Felt a bit flimsy and failed to meet expectations.,2025-08-30 20:55:20
REV03113,C3423,P031,5,Absolutely fantastic! Exceeded my expectations.,2025-08-31 16:05:28
REV03114,C4196,P090,4,Overall positive experience. A solid product.,2025-09-15 09:39:20
REV03115,C4865,P056,3,Decent for the price but has minor issues.,2025-09-01 09:00:07
