transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,discount_applied,total_amount,payment_method
T24748,2025-07-09 15:45:47,C1463,P074,1,57.6,0.0,57.6,Credit Card
T24749,2025-07-09 10:32:49,C2499,P076,1,38.94,0.0,38.94,PayPal
T24750,2025-07-09 20:11:36,C2704,P077,1,256.15,0.0,256.15,PayPal
T24751,2025-07-09 14:05:40,C4919,P011,1,413.83,0.0,413.83,PayPal
T24752,2025-07-09 11:22:03,C1718,P079,2,295.86,0.0,591.72,Debit Card
T24753,2025-07-09 10:37:26,C4767,P061,1,120.66,0.0,120.66,Credit Card
T24754,2025-07-09 18:28:28,C2484,P098,4,274.32,0.0,1097.28,Debit Card
T24755,2025-07-09 12:58:57,C3237,P006,1,75.19,0.0,75.19,Cash
T24756,2025-07-09 18:07:31,C3348,P019,1,322.14,0.0,322.14,PayPal
T24757,2025-07-09 17:13:49,C2914,P018,2,66.79,0.0,133.58,Debit Card
T24758,2025-07-09 11:23:28,C3126,P076,1,38.94,0.0,38.94,Credit Card
T24759,2025-07-09 19:00:09,C4480,P079,3,295.86,0.0,887.58,PayPal
T24760,2025-07-09 10:38:44,C2067,P051,1,83.85,0.0,83.85,Credit Card
T24761,2025-07-09 09:54:37,C3306,P015,2,22.07,0.0,44.14,PayPal
T24762,2025-07-09 14:23:21,C1243,P057,2,191.35,0.0,382.7,Cash
T24763,2025-07-09 13:42:06,C3581,P071,3,405.93,0.0,1217.79,Cash
T24764,2025-07-09 09:34:57,C4946,P066,2,25.42,0.0,50.84,PayPal
T24765,2025-07-09 08:23:15,C4029,P024,2,533.86,0.0,1067.72,Credit Card
T24766,2025-07-09 10:18:42,C0504,P063,1,119.39,0.0,119.39,Debit Card
T24767,2025-07-09 08:21:30,C3192,P011,1,413.83,0.0,413.83,Debit Card
T24768,2025-07-09 21:29:30,C1994,P054,2,35.53,0.0,71.06,PayPal
T24769,2025-07-09 10:31:42,C1955,P037,1,104.73,0.0,104.73,Debit Card
T24770,2025-07-09 11:16:27,C1955,P092,1,381.53,0.0,381.53,Debit Card
T24771,2025-07-09 09:16:05,C3423,P076,1,38.94,0.0,38.94,PayPal
T24772,2025-07-09 20:08:30,C0261,P056,1,110.57,0.0,110.57,PayPal
T24773,2025-07-09 21:58:08,C1948,P063,1,119.39,0.0,119.39,Cash
T24774,2025-07-09 14:41:09,C0365,P043,1,101.88,0.0,101.88,Credit Card
T24775,2025-07-09 13:32:02,C4550,P100,1,275.17,0.0,275.17,PayPal
T24776,2025-07-09 20:38:52,C0275,P090,2,273.3,0.0,546.6,Credit Card
T24777,2025-07-09 19:40:13,C0674,P015,1,22.07,0.0,22.07,Credit Card
T24778,2025-07-09 14:50:09,C1754,P006,2,75.19,0.0,150.38,Credit Card
T24779,2025-07-09 08:27:38,C3108,P053,1,22.58,0.0,22.58,Credit Card
T24780,2025-07-09 18:23:14,C2587,P095,4,34.67,0.0,138.68,Credit Card
T24781,2025-07-09 20:18:10,C2447,P049,3,58.69,0.0,176.07,Credit Card
T24782,2025-07-09 20:39:58,C0105,P050,1,319.97,0.0,319.97,PayPal
T24783,2025-07-09 13:25:58,C3258,P085,2,93.1,0.0,186.2,Credit Card
T24784,2025-07-09 17:15:16,C1855,P012,1,323.48,0.0,323.48,Credit Card
T24785,2025-07-09 08:12:12,C3532,P090,1,273.3,0.0,273.3,PayPal
T24786,2025-07-09 19:10:00,C2100,P015,2,22.07,0.0,44.14,Debit Card
T24787,2025-07-09 10:17:59,C4140,P034,2,226.84,0.0,453.68,Debit Card
T24788,2025-07-09 19:57:00,C1014,P072,1,568.79,0.0,568.79,Credit Card
T24789,2025-07-09 13:51:01,C3394,P007,1,233.2,0.0,233.2,PayPal
T24790,2025-07-09 21:52:17,C4524,P079,2,295.86,0.0,591.72,Credit Card
T24791,2025-07-09 08:02:57,C0624,P100,2,275.17,0.0,550.34,PayPal
T24792,2025-07-09 17:47:59,C4715,P011,1,413.83,0.0,413.83,Cash
T24793,2025-07-09 10:12:23,C2129,P082,1,25.4,0.0,25.4,Debit Card
T24794,2025-07-09 14:29:42,C2050,P029,1,110.8,0.0,110.8,Credit Card
T24795,2025-07-09 21:31:34,C0594,P014,4,142.42,0.0,569.68,Credit Card
T24796,2025-07-09 10:54:14,C4448,P095,1,34.67,0.0,34.67,PayPal
T24797,2025-07-09 09:38:33,C3238,P012,1,323.48,0.0,323.48,PayPal
T24798,2025-07-09 09:34:22,C4300,P051,2,83.85,0.0,167.7,Cash
T24799,2025-07-09 14:31:49,C3522,P077,3,256.15,0.0,768.45,Credit Card
T24800,2025-07-09 09:18:28,C2254,P020,1,73.97,0.0,73.97,Debit Card
T24801,2025-07-09 15:49:43,C2278,P071,1,405.93,0.0,405.93,Credit Card
T24802,2025-07-09 19:03:21,C4233,P016,1,54.73,0.0,54.73,Credit Card
T24803,2025-07-09 18:44:14,C2346,P017,1,24.84,0.0,24.84,Debit Card
T24804,2025-07-09 12:41:34,C0752,P082,3,25.4,0.0,76.2,PayPal
T24805,2025-07-09 17:18:07,C1779,P003,1,65.81,0.0,65.81,PayPal
T24806,2025-07-09 11:14:50,C4079,P011,3,413.83,0.0,1241.49,Credit Card
T24807,2025-07-09 11:24:50,C0129,P068,1,193.06,0.0,193.06,PayPal
T24808,2025-07-09 19:36:25,C2494,P045,1,400.57,0.0,400.57,PayPal
T24809,2025-07-09 16:43:54,C1665,P030,1,261.77,0.0,261.77,Credit Card
T24810,2025-07-09 09:30:05,C1951,P011,3,413.83,0.0,1241.49,Credit Card
T24811,2025-07-09 21:24:59,C1374,P011,1,413.83,0.0,413.83,Credit Card
T24812,2025-07-09 13:18:04,C3682,P064,1,11.32,0.0,11.32,Credit Card
T24813,2025-07-09 12:58:53,C4716,P018,3,66.79,0.0,200.37,PayPal
T24814,2025-07-09 12:48:19,C1750,P012,1,323.48,0.0,323.48,Debit Card
T24815,2025-07-09 21:47:53,C2263,P020,3,73.97,0.0,221.91,PayPal
T24816,2025-07-09 20:08:59,C3462,P070,3,347.66,0.0,1042.98,Credit Card
T24817,2025-07-09 21:12:46,C2314,P100,1,275.17,0.0,275.17,Cash
T24818,2025-07-09 08:47:22,C2690,P079,1,295.86,0.0,295.86,PayPal
T24819,2025-07-09 21:17:17,C2770,P098,2,274.32,0.0,548.64,Debit Card
T24820,2025-07-09 18:35:13,C3176,P054,4,35.53,0.0,142.12,Cash
T24821,2025-07-09 19:38:26,C2106,P047,4,17.94,0.0,71.76,Credit Card
T24822,2025-07-09 16:28:06,C0738,P064,2,11.32,0.0,22.64,Credit Card
T24823,2025-07-09 10:08:19,C1935,P056,2,110.57,0.0,221.14,Credit Card
T24824,2025-07-09 19:21:35,C4300,P045,3,400.57,0.0,1201.71,PayPal
T24825,2025-07-09 10:48:17,C1470,P089,1,108.08,0.0,108.08,Credit Card
T24826,2025-07-09 10:11:23,C2833,P021,4,133.8,0.0,535.2,PayPal
T24827,2025-07-09 17:10:22,C0412,P069,1,44.4,0.0,44.4,Credit Card
T24828,2025-07-09 15:32:03,C3508,P097,2,94.74,0.0,189.48,PayPal
T24829,2025-07-09 20:13:37,C1952,P065,2,10.26,0.0,20.52,Debit Card
T24830,2025-07-09 16:33:45,C0892,P003,1,65.81,0.0,65.81,PayPal
T24831,2025-07-09 15:52:32,C3906,P011,1,413.83,0.0,413.83,PayPal
T24832,2025-07-09 10:36:02,C4908,P066,1,25.42,0.0,25.42,Credit Card
T24833,2025-07-09 15:36:37,C1423,P085,3,93.1,0.0,279.3,Credit Card
T24834,2025-07-09 18:48:39,C0472,P091,3,264.84,0.0,794.52,Credit Card
T24835,2025-07-09 13:31:53,C0991,P062,2,126.29,0.0,252.58,Credit Card
T24836,2025-07-09 09:31:19,C3719,P011,4,413.83,0.0,1655.32,Credit Card
T24837,2025-07-09 11:14:22,C1297,P014,1,142.42,0.0,142.42,Debit Card
T24838,2025-07-09 10:13:20,C0943,P062,1,126.29,0.0,126.29,Credit Card
T24839,2025-07-09 21:02:06,C3849,P093,2,63.04,0.0,126.08,Credit Card
T24840,2025-07-09 08:03:57,C1859,P079,2,295.86,0.0,591.72,Debit Card
T24841,2025-07-09 20:49:34,C2254,P051,4,83.85,0.0,335.4,Cash
T24842,2025-07-09 13:31:34,C4826,P052,1,29.02,0.0,29.02,Credit Card
T24843,2025-07-09 21:58:21,C3075,P007,1,233.2,0.0,233.2,PayPal
T24844,2025-07-09 15:26:27,C1377,P096,4,22.83,0.0,91.32,Credit Card
T24845,2025-07-09 09:58:53,C1000,P072,1,568.79,0.0,568.79,Credit Card
T24846,2025-07-09 09:45:26,C2418,P031,2,25.6,0.0,51.2,Credit Card
T24847,2025-07-09 14:11:07,C3930,P035,5,203.1,0.0,1015.5,Credit Card
T24848,2025-07-09 16:21:17,C0792,P012,4,323.48,0.0,1293.92,Credit Card
T24849,2025-07-09 14:27:37,C2600,P029,4,110.8,0.0,443.2,Credit Card
T24850,2025-07-09 21:33:05,C3332,P071,4,405.93,0.0,1623.72,Debit Card
T24851,2025-07-09 18:14:52,C0532,P095,3,34.67,0.0,104.01,Cash
T24852,2025-07-09 16:48:03,C3653,P031,5,25.6,0.0,128.0,Credit Card
T24853,2025-07-10 12:22:12,C4243,P068,1,193.06,0.0,193.06,Credit Card
T24854,2025-07-10 20:57:44,C3474,P095,1,34.67,0.0,34.67,Credit Card
T24855,2025-07-10 18:44:57,C0681,P007,1,233.2,0.0,233.2,PayPal
T24856,2025-07-10 15:18:29,C1285,P069,2,44.4,0.0,88.8,Credit Card
T24857,2025-07-10 14:54:29,C0949,P077,1,256.15,0.0,256.15,Credit Card
T24858,2025-07-10 12:51:10,C4426,P063,2,119.39,0.0,238.78,Credit Card
T24859,2025-07-10 17:57:40,C3227,P026,1,158.06,0.0,158.06,PayPal
T24860,2025-07-10 13:00:52,C2582,P065,2,10.26,0.0,20.52,PayPal
T24861,2025-07-10 12:21:31,C2554,P090,1,273.3,0.0,273.3,PayPal
T24862,2025-07-10 17:12:04,C3802,P061,1,120.66,0.0,120.66,PayPal
T24863,2025-07-10 21:53:54,C2069,P088,2,300.3,0.0,600.6,Credit Card
T24864,2025-07-10 11:40:39,C1175,P066,1,25.42,0.0,25.42,Credit Card
T24865,2025-07-10 15:08:30,C3132,P035,2,203.1,0.0,406.2,Debit Card
T24866,2025-07-10 10:26:08,C4333,P045,2,400.57,0.0,801.14,Credit Card
T24867,2025-07-10 20:33:28,C2335,P012,1,323.48,0.0,323.48,Credit Card
T24868,2025-07-10 17:12:00,C1798,P029,2,110.8,0.0,221.6,Cash
T24869,2025-07-10 15:13:31,C0077,P077,2,256.15,0.0,512.3,Credit Card
T24870,2025-07-10 15:25:54,C4961,P011,3,413.83,0.0,1241.49,PayPal
T24871,2025-07-10 08:30:07,C1736,P068,2,193.06,0.0,386.12,Credit Card
T24872,2025-07-10 19:24:32,C4365,P025,3,62.68,0.0,188.04,Cash
T24873,2025-07-10 21:00:00,C2633,P007,2,233.2,0.0,466.4,PayPal
T24874,2025-07-10 18:03:36,C0213,P017,1,24.84,0.0,24.84,Credit Card
T24875,2025-07-10 15:43:23,C1766,P017,4,24.84,0.0,99.36,Debit Card
T24876,2025-07-10 13:38:00,C1208,P098,1,274.32,0.0,274.32,Credit Card
T24877,2025-07-10 20:23:12,C1979,P062,2,126.29,0.0,252.58,Debit Card
T24878,2025-07-10 19:14:30,C2028,P098,1,274.32,0.0,274.32,Credit Card
T24879,2025-07-10 13:11:16,C3145,P015,1,22.07,0.0,22.07,Credit Card
T24880,2025-07-10 17:12:52,C3137,P091,1,264.84,0.0,264.84,Credit Card
T24881,2025-07-10 16:44:16,C3588,P058,1,654.64,0.0,654.64,Credit Card
T24882,2025-07-10 17:50:27,C4376,P098,1,274.32,0.0,274.32,PayPal
T24883,2025-07-10 13:49:41,C2717,P069,1,44.4,0.0,44.4,PayPal
T24884,2025-07-10 17:31:20,C1393,P058,2,654.64,0.0,1309.28,Credit Card
T24885,2025-07-10 16:36:15,C4588,P066,1,25.42,0.0,25.42,Debit Card
T24886,2025-07-10 10:04:37,C4167,P019,1,322.14,0.0,322.14,Debit Card
T24887,2025-07-10 16:05:14,C2005,P071,1,405.93,0.0,405.93,Debit Card
T24888,2025-07-10 09:04:59,C2112,P007,3,233.2,0.0,699.6,Cash
T24889,2025-07-10 16:09:42,C2213,P041,3,261.71,0.0,785.13,Cash
T24890,2025-07-10 20:26:48,C1995,P030,1,261.77,0.0,261.77,PayPal
T24891,2025-07-10 15:52:22,C4676,P016,1,54.73,0.0,54.73,Credit Card
T24892,2025-07-10 19:10:03,C1027,P091,1,264.84,0.0,264.84,Credit Card
T24893,2025-07-10 11:15:55,C3360,P056,2,110.57,0.0,221.14,PayPal
T24894,2025-07-10 19:28:56,C0815,P002,1,106.0,0.0,106.0,Credit Card
T24895,2025-07-10 20:57:16,C0159,P065,3,10.26,0.0,30.78,Credit Card
T24896,2025-07-10 13:44:17,C0437,P091,1,264.84,0.0,264.84,PayPal
T24897,2025-07-10 20:41:59,C0178,P029,4,110.8,0.0,443.2,Credit Card
T24898,2025-07-10 20:34:24,C4042,P099,1,106.2,0.0,106.2,PayPal
T24899,2025-07-10 14:34:41,C4960,P004,1,316.5,0.0,316.5,PayPal
T24900,2025-07-10 18:11:52,C4715,P008,2,14.63,0.0,29.26,Credit Card
T24901,2025-07-10 13:37:31,C0094,P049,3,58.69,0.0,176.07,Credit Card
T24902,2025-07-10 21:24:32,C4045,P078,1,338.97,0.0,338.97,Credit Card
T24903,2025-07-10 19:33:42,C1670,P071,1,405.93,0.0,405.93,Cash
T24904,2025-07-10 14:58:35,C0414,P040,2,260.65,0.0,521.3,Credit Card
T24905,2025-07-10 13:56:40,C1987,P045,1,400.57,0.0,400.57,Debit Card
T24906,2025-07-10 11:06:34,C2572,P100,2,275.17,0.0,550.34,Credit Card
T24907,2025-07-10 10:30:19,C2265,P064,1,11.32,0.0,11.32,Credit Card
T24908,2025-07-10 12:24:11,C0528,P030,1,261.77,0.0,261.77,Credit Card
T24909,2025-07-10 09:16:42,C4688,P074,3,57.6,0.0,172.8,Credit Card
T24910,2025-07-10 08:14:00,C4565,P095,1,34.67,0.0,34.67,PayPal
T24911,2025-07-10 16:06:33,C3459,P076,1,38.94,0.0,38.94,Credit Card
T24912,2025-07-10 19:05:37,C1377,P088,1,300.3,0.0,300.3,Credit Card
T24913,2025-07-10 11:00:14,C3278,P068,3,193.06,0.0,579.18,PayPal
T24914,2025-07-10 20:20:12,C0865,P020,1,73.97,0.0,73.97,Credit Card
T24915,2025-07-10 15:16:16,C1580,P003,2,65.81,0.0,131.62,PayPal
T24916,2025-07-10 19:33:38,C4696,P074,2,57.6,0.0,115.2,PayPal
T24917,2025-07-10 15:10:13,C0120,P085,1,93.1,0.0,93.1,Credit Card
T24918,2025-07-10 14:03:32,C1575,P002,1,106.0,0.0,106.0,Debit Card
T24919,2025-07-10 16:44:40,C2383,P031,1,25.6,0.0,25.6,Credit Card
T24920,2025-07-10 13:31:00,C4177,P007,2,233.2,0.0,466.4,Credit Card
T24921,2025-07-10 15:52:06,C4391,P065,1,10.26,0.0,10.26,Credit Card
T24922,2025-07-10 18:56:36,C3349,P030,1,261.77,0.0,261.77,Credit Card
T24923,2025-07-10 13:14:52,C1792,P066,1,25.42,0.0,25.42,Credit Card
T24924,2025-07-10 09:00:38,C4897,P071,2,405.93,0.0,811.86,PayPal
T24925,2025-07-10 10:07:34,C0119,P083,1,16.16,0.0,16.16,Credit Card
T24926,2025-07-10 19:45:23,C4818,P035,3,203.1,0.0,609.3,Credit Card
T24927,2025-07-10 08:12:36,C4730,P012,1,323.48,0.0,323.48,Cash
T24928,2025-07-10 09:36:12,C1955,P020,3,73.97,0.0,221.91,PayPal
T24929,2025-07-10 21:15:35,C0967,P081,3,223.24,0.0,669.72,Credit Card
T24930,2025-07-10 13:52:49,C3971,P074,2,57.6,0.0,115.2,Credit Card
T24931,2025-07-10 09:11:53,C3355,P062,2,126.29,0.0,252.58,PayPal
T24932,2025-07-10 10:43:37,C3168,P034,1,226.84,0.0,226.84,PayPal
T24933,2025-07-10 08:35:42,C4046,P079,4,295.86,0.0,1183.44,Debit Card
T24934,2025-07-10 15:03:24,C1088,P066,3,25.42,0.0,76.26,PayPal
T24935,2025-07-10 10:40:10,C0893,P040,2,260.65,0.0,521.3,Credit Card
T24936,2025-07-10 21:02:06,C4529,P072,5,568.79,0.0,2843.95,Credit Card
T24937,2025-07-10 13:55:10,C2346,P070,1,347.66,0.0,347.66,Credit Card
T24938,2025-07-10 08:40:54,C3409,P030,1,261.77,0.0,261.77,Credit Card
T24939,2025-07-10 16:58:48,C1430,P096,2,22.83,0.0,45.66,Credit Card
T24940,2025-07-10 17:53:13,C2466,P049,4,58.69,0.0,234.76,Debit Card
T24941,2025-07-10 17:15:11,C1167,P099,1,106.2,0.0,106.2,Credit Card
T24942,2025-07-10 11:28:58,C3008,P097,4,94.74,0.0,378.96,PayPal
T24943,2025-07-10 17:28:37,C0786,P065,1,10.26,0.0,10.26,PayPal
T24944,2025-07-10 10:54:08,C0739,P061,1,120.66,0.0,120.66,Credit Card
T24945,2025-07-10 10:24:18,C3394,P070,1,347.66,0.0,347.66,Debit Card
T24946,2025-07-10 14:08:16,C1982,P092,1,381.53,0.0,381.53,Credit Card
T24947,2025-07-10 18:49:07,C4291,P019,1,322.14,0.0,322.14,PayPal
T24948,2025-07-10 14:54:54,C1721,P034,1,226.84,0.0,226.84,PayPal
T24949,2025-07-10 20:40:07,C1800,P006,1,75.19,0.0,75.19,Credit Card
T24950,2025-07-10 20:12:54,C1086,P021,2,133.8,0.0,267.6,Credit Card
T24951,2025-07-10 08:19:04,C3957,P007,2,233.2,0.0,466.4,Debit Card
T24952,2025-07-10 16:15:42,C4697,P056,1,110.57,0.0,110.57,PayPal
T24953,2025-07-10 19:17:58,C1838,P018,1,66.79,0.0,66.79,Credit Card
T24954,2025-07-10 16:34:09,C2134,P020,2,73.97,0.0,147.94,Debit Card
T24955,2025-07-10 10:36:52,C1569,P062,1,126.29,0.0,126.29,PayPal
T24956,2025-07-10 10:12:35,C0023,P066,1,25.42,0.0,25.42,Credit Card
T24957,2025-07-10 16:04:16,C3922,P076,1,38.94,0.0,38.94,Credit Card
T24958,2025-07-10 09:42:22,C1776,P089,2,108.08,0.0,216.16,Credit Card
T24959,2025-07-10 21:02:09,C4750,P041,2,261.71,0.0,523.42,Credit Card
T24960,2025-07-10 17:32:06,C0623,P065,4,10.26,0.0,41.04,Credit Card
T24961,2025-07-10 20:37:10,C3654,P082,1,25.4,0.0,25.4,PayPal
T24962,2025-07-10 20:14:22,C4503,P030,3,261.77,0.0,785.31,PayPal
T24963,2025-07-10 10:07:59,C3231,P018,1,66.79,0.0,66.79,Credit Card
T24964,2025-07-10 08:23:01,C2930,P076,2,38.94,0.0,77.88,Debit Card
T24965,2025-07-10 13:29:43,C1974,P030,1,261.77,0.0,261.77,PayPal
T24966,2025-07-10 13:32:18,C2171,P100,1,275.17,0.0,275.17,PayPal
T24967,2025-07-10 15:21:38,C3156,P068,1,193.06,0.0,193.06,Credit Card
T24968,2025-07-10 20:33:52,C2284,P030,1,261.77,0.0,261.77,Debit Card
T24969,2025-07-10 11:49:45,C4939,P098,3,274.32,0.0,822.96,Credit Card
T24970,2025-07-10 12:16:50,C2276,P100,1,275.17,0.0,275.17,Debit Card
T24971,2025-07-10 19:37:03,C4470,P007,1,233.2,0.0,233.2,Credit Card
T24972,2025-07-10 17:42:43,C1308,P061,1,120.66,0.0,120.66,Credit Card
T24973,2025-07-10 11:47:30,C3296,P071,3,405.93,0.0,1217.79,Credit Card
T24974,2025-07-10 16:35:03,C4838,P011,1,413.83,0.0,413.83,PayPal
T24975,2025-07-10 10:33:23,C4883,P035,2,203.1,0.0,406.2,Credit Card
T24976,2025-07-10 18:34:27,C1788,P012,3,323.48,0.0,970.44,Debit Card
T24977,2025-07-10 19:10:37,C1829,P077,1,256.15,0.0,256.15,Credit Card
T24978,2025-07-10 09:14:07,C0777,P091,3,264.84,0.0,794.52,Debit Card
T24979,2025-07-10 16:36:40,C0421,P090,1,273.3,0.0,273.3,PayPal
T24980,2025-07-11 08:23:49,C1293,P069,1,44.4,0.0,44.4,Credit Card
T24981,2025-07-11 17:39:16,C2546,P072,1,568.79,0.0,568.79,Credit Card
T24982,2025-07-11 21:00:10,C3151,P045,1,400.57,0.0,400.57,Credit Card
T24983,2025-07-11 16:41:02,C0428,P076,1,38.94,0.0,38.94,Credit Card
T24984,2025-07-11 08:10:23,C3108,P076,1,38.94,0.0,38.94,Credit Card
T24985,2025-07-11 11:32:31,C1928,P014,5,142.42,0.0,712.1,Credit Card
T24986,2025-07-11 16:49:26,C0461,P071,1,405.93,0.0,405.93,PayPal
T24987,2025-07-11 18:16:16,C0114,P060,1,119.53,0.0,119.53,Debit Card
T24988,2025-07-11 09:45:56,C4209,P091,2,264.84,0.0,529.68,Cash
T24989,2025-07-11 15:03:17,C4144,P033,1,35.02,0.0,35.02,Debit Card
T24990,2025-07-11 18:40:39,C4507,P022,1,95.21,0.0,95.21,Credit Card
T24991,2025-07-11 19:42:36,C4454,P065,1,10.26,0.0,10.26,Credit Card
T24992,2025-07-11 17:14:57,C4877,P012,1,323.48,0.0,323.48,Credit Card
T24993,2025-07-11 17:10:33,C1459,P031,1,25.6,0.0,25.6,Credit Card
T24994,2025-07-11 17:34:07,C1689,P018,1,66.79,0.0,66.79,Credit Card
T24995,2025-07-11 19:14:28,C3163,P063,1,119.39,0.0,119.39,Debit Card
T24996,2025-07-11 15:30:06,C2012,P091,2,264.84,0.0,529.68,Credit Card
T24997,2025-07-11 21:24:54,C3064,P099,1,106.2,0.0,106.2,PayPal
T24998,2025-07-11 20:09:18,C1345,P071,2,405.93,0.0,811.86,Credit Card
T24999,2025-07-11 08:14:02,C4213,P014,1,142.42,0.0,142.42,Debit Card
T25000,2025-07-11 09:21:36,C3270,P095,3,34.67,0.0,104.01,PayPal
T25001,2025-07-11 17:58:40,C2744,P062,1,126.29,0.0,126.29,Credit Card
T25002,2025-07-11 20:55:20,C3208,P062,2,126.29,0.0,252.58,Debit Card
T25003,2025-07-11 09:28:09,C0448,P070,2,347.66,0.0,695.32,PayPal
T25004,2025-07-11 19:53:09,C2534,P006,1,75.19,0.0,75.19,PayPal
T25005,2025-07-11 21:31:52,C4391,P090,3,273.3,0.0,819.9,Credit Card
T25006,2025-07-11 11:55:29,C2821,P007,2,233.2,0.0,466.4,PayPal
T25007,2025-07-11 15:07:36,C0990,P094,1,458.76,0.0,458.76,Credit Card
T25008,2025-07-11 13:18:21,C0299,P016,2,54.73,0.0,109.46,Credit Card
T25009,2025-07-11 10:23:27,C4449,P026,1,158.06,0.0,158.06,Credit Card
T25010,2025-07-11 16:42:04,C4576,P082,1,25.4,0.0,25.4,Debit Card
T25011,2025-07-11 16:07:58,C4635,P007,1,233.2,0.0,233.2,Credit Card
T25012,2025-07-11 15:42:17,C3772,P053,4,22.58,0.0,90.32,Debit Card
T25013,2025-07-11 15:52:12,C1601,P064,1,11.32,0.0,11.32,PayPal
T25014,2025-07-11 18:05:56,C2944,P030,3,261.77,0.0,785.31,Credit Card
T25015,2025-07-11 09:41:16,C2356,P061,1,120.66,0.0,120.66,Credit Card
T25016,2025-07-11 09:17:55,C4239,P045,1,400.57,0.0,400.57,Credit Card
T25017,2025-07-11 18:54:01,C3022,P030,2,261.77,0.0,523.54,Credit Card
T25018,2025-07-11 09:56:17,C3433,P071,1,405.93,0.0,405.93,Credit Card
T25019,2025-07-11 16:21:15,C2383,P053,2,22.58,0.0,45.16,Credit Card
T25020,2025-07-11 18:16:41,C3322,P031,4,25.6,0.0,102.4,Credit Card
T25021,2025-07-11 13:16:58,C2568,P012,1,323.48,0.0,323.48,Debit Card
T25022,2025-07-11 13:32:12,C4477,P017,1,24.84,0.0,24.84,Cash
T25023,2025-07-11 13:25:18,C1225,P005,1,38.03,0.0,38.03,PayPal
T25024,2025-07-11 13:18:43,C2784,P099,1,106.2,0.0,106.2,Debit Card
T25025,2025-07-11 20:25:21,C0449,P087,1,25.35,0.0,25.35,Credit Card
T25026,2025-07-11 18:21:31,C0950,P068,3,193.06,0.0,579.18,Credit Card
T25027,2025-07-11 14:21:05,C1940,P082,4,25.4,0.0,101.6,Debit Card
T25028,2025-07-11 21:14:37,C2691,P057,5,191.35,0.0,956.75,PayPal
T25029,2025-07-11 16:54:55,C2804,P098,2,274.32,0.0,548.64,Debit Card
T25030,2025-07-11 09:34:33,C0148,P015,2,22.07,0.0,44.14,Credit Card
T25031,2025-07-11 20:28:42,C3438,P014,2,142.42,0.0,284.84,PayPal
T25032,2025-07-11 12:23:31,C4111,P064,2,11.32,0.0,22.64,PayPal
T25033,2025-07-11 21:04:43,C0782,P002,1,106.0,0.0,106.0,PayPal
T25034,2025-07-11 09:49:41,C3084,P091,1,264.84,0.0,264.84,Debit Card
T25035,2025-07-11 09:35:57,C4607,P046,1,13.61,0.0,13.61,PayPal
T25036,2025-07-11 12:21:38,C2972,P052,1,29.02,0.0,29.02,PayPal
T25037,2025-07-11 15:20:34,C0710,P011,1,413.83,0.0,413.83,Credit Card
T25038,2025-07-11 12:32:06,C0495,P068,1,193.06,0.0,193.06,Debit Card
T25039,2025-07-11 19:23:53,C1010,P051,1,83.85,0.0,83.85,Credit Card
T25040,2025-07-11 13:56:38,C1508,P052,1,29.02,0.0,29.02,PayPal
T25041,2025-07-11 15:14:05,C1743,P014,1,142.42,0.0,142.42,PayPal
T25042,2025-07-11 12:22:47,C2539,P076,1,38.94,0.0,38.94,Credit Card
T25043,2025-07-11 11:11:41,C3249,P011,1,413.83,0.0,413.83,Debit Card
T25044,2025-07-11 19:20:21,C0822,P062,3,126.29,0.0,378.87,Debit Card
T25045,2025-07-11 16:11:01,C2725,P048,1,488.19,0.0,488.19,Credit Card
T25046,2025-07-11 21:06:36,C3186,P026,3,158.06,0.0,474.18,Credit Card
T25047,2025-07-11 17:17:59,C1968,P069,1,44.4,0.0,44.4,Cash
T25048,2025-07-11 09:27:47,C2370,P064,1,11.32,0.0,11.32,Debit Card
T25049,2025-07-11 09:07:18,C3702,P098,1,274.32,0.0,274.32,Credit Card
T25050,2025-07-11 13:54:53,C4064,P061,1,120.66,0.0,120.66,Debit Card
T25051,2025-07-11 20:59:06,C2052,P024,2,533.86,0.0,1067.72,Credit Card
T25052,2025-07-11 11:23:28,C1344,P076,1,38.94,0.0,38.94,Credit Card
T25053,2025-07-11 19:04:16,C2604,P083,2,16.16,0.0,32.32,PayPal
T25054,2025-07-11 18:35:32,C2449,P082,1,25.4,0.0,25.4,PayPal
T25055,2025-07-11 21:05:37,C2947,P030,1,261.77,0.0,261.77,PayPal
T25056,2025-07-11 10:09:53,C1787,P079,1,295.86,0.0,295.86,Credit Card
T25057,2025-07-11 18:22:45,C4060,P012,1,323.48,0.0,323.48,PayPal
T25058,2025-07-11 11:06:25,C2814,P021,3,133.8,0.0,401.4,Credit Card
T25059,2025-07-11 17:32:40,C2769,P061,2,120.66,0.0,241.32,Debit Card
T25060,2025-07-11 17:34:27,C1238,P090,1,273.3,0.0,273.3,Debit Card
T25061,2025-07-11 13:40:49,C2447,P065,3,10.26,0.0,30.78,Credit Card
T25062,2025-07-11 10:38:15,C4527,P099,4,106.2,0.0,424.8,PayPal
T25063,2025-07-11 17:06:06,C2741,P096,3,22.83,0.0,68.49,PayPal
T25064,2025-07-11 16:04:25,C0557,P044,1,310.01,0.0,310.01,Credit Card
T25065,2025-07-11 21:10:06,C2576,P088,2,300.3,0.0,600.6,Credit Card
T25066,2025-07-11 14:25:56,C0933,P076,2,38.94,0.0,77.88,Debit Card
